Rep 0, Training with 20 data, Training at Epoch 58, train acc 0.5, train cost 1.3445, test acc 0.68, test cost 1.3219, avg epoch time 84.7021, total time 4912.7221
Rep 0, Training with 20 data, Training at Epoch 59, train acc 0.55, train cost 1.3392, test acc 0.6, test cost 1.328, avg epoch time 84.6036, total time 4991.6134
Rep 0, Training with 20 data, Training at Epoch 60, train acc 0.5, train cost 1.3327, test acc 0.64, test cost 1.3253, avg epoch time 84.4715, total time 5068.2885
Rep 0, Training with 20 data, Training at Epoch 61, train acc 0.5, train cost 1.3376, test acc 0.56, test cost 1.3335, avg epoch time 84.3452, total time 5145.0589
Rep 0, Training with 20 data, Training at Epoch 62, train acc 0.4, train cost 1.3289, test acc 0.59, test cost 1.3244, avg epoch time 84.2251, total time 5221.9541
Rep 0, Training with 20 data, Training at Epoch 63, train acc 0.55, train cost 1.3292, test acc 0.6, test cost 1.3253, avg epoch time 84.1029, total time 5298.4854
Rep 0, Training with 20 data, Training at Epoch 64, train acc 0.5, train cost 1.3302, test acc 0.55, test cost 1.3299, avg epoch time 84.007, total time 5376.4465
Rep 0, Training with 20 data, Training at Epoch 65, train acc 0.5, train cost 1.3397, test acc 0.61, test cost 1.3203, avg epoch time 83.8994, total time 5453.4625
Rep 0, Training with 20 data, Training at Epoch 66, train acc 0.6, train cost 1.3306, test acc 0.59, test cost 1.3237, avg epoch time 83.8061, total time 5531.202
Rep 0, Training with 20 data, Training at Epoch 67, train acc 0.45, train cost 1.3263, test acc 0.61, test cost 1.3194, avg epoch time 83.7014, total time 5607.9933
Rep 0, Training with 20 data, Training at Epoch 68, train acc 0.5, train cost 1.3346, test acc 0.61, test cost 1.3234, avg epoch time 83.5998, total time 5684.7886
Rep 0, Training with 20 data, Training at Epoch 69, train acc 0.45, train cost 1.34, test acc 0.65, test cost 1.3199, avg epoch time 83.5147, total time 5762.5151
Rep 0, Training with 20 data, Training at Epoch 70, train acc 0.45, train cost 1.3286, test acc 0.66, test cost 1.3235, avg epoch time 83.4226, total time 5839.5788
Rep 0, Training with 20 data, Training at Epoch 71, train acc 0.65, train cost 1.3306, test acc 0.75, test cost 1.3182, avg epoch time 83.3446, total time 5917.464
Rep 0, Training with 20 data, Training at Epoch 72, train acc 0.65, train cost 1.3227, test acc 0.64, test cost 1.3228, avg epoch time 83.2568, total time 5994.4868
Rep 0, Training with 20 data, Training at Epoch 73, train acc 0.5, train cost 1.3302, test acc 0.6, test cost 1.32, avg epoch time 83.1809, total time 6072.2045
Rep 0, Training with 20 data, Training at Epoch 74, train acc 0.4, train cost 1.3198, test acc 0.65, test cost 1.3198, avg epoch time 83.0981, total time 6149.2626
Rep 0, Training with 20 data, Training at Epoch 75, train acc 0.45, train cost 1.3339, test acc 0.58, test cost 1.3195, avg epoch time 83.0294, total time 6227.2071
Rep 0, Training with 20 data, Training at Epoch 76, train acc 0.55, train cost 1.3234, test acc 0.62, test cost 1.3171, avg epoch time 82.942, total time 6303.5901
Rep 0, Training with 20 data, Training at Epoch 77, train acc 0.55, train cost 1.3208, test acc 0.64, test cost 1.3099, avg epoch time 82.8707, total time 6381.0411
Rep 0, Training with 20 data, Training at Epoch 78, train acc 0.65, train cost 1.3207, test acc 0.61, test cost 1.3099, avg epoch time 82.8069, total time 6458.9343
Rep 0, Training with 20 data, Training at Epoch 79, train acc 0.6, train cost 1.3272, test acc 0.62, test cost 1.3112, avg epoch time 82.7329, total time 6535.8983
Rep 0, Training with 20 data, Training at Epoch 80, train acc 0.75, train cost 1.3223, test acc 0.65, test cost 1.3086, avg epoch time 82.6695, total time 6613.5603
Rep 0, Training with 20 data, Training at Epoch 81, train acc 0.65, train cost 1.3202, test acc 0.62, test cost 1.3107, avg epoch time 82.6096, total time 6691.3772
Rep 0, Training with 20 data, Training at Epoch 82, train acc 0.6, train cost 1.3152, test acc 0.67, test cost 1.3098, avg epoch time 82.5437, total time 6768.5823
Rep 0, Training with 20 data, Training at Epoch 83, train acc 0.65, train cost 1.3191, test acc 0.64, test cost 1.3097, avg epoch time 82.4798, total time 6845.8214
Rep 0, Training with 20 data, Training at Epoch 84, train acc 0.55, train cost 1.3252, test acc 0.63, test cost 1.3092, avg epoch time 82.4244, total time 6923.6531
Rep 0, Training with 20 data, Training at Epoch 85, train acc 0.6, train cost 1.3215, test acc 0.66, test cost 1.3086, avg epoch time 82.3564, total time 7000.2903
Rep 0, Training with 20 data, Training at Epoch 86, train acc 0.65, train cost 1.3166, test acc 0.68, test cost 1.3062, avg epoch time 82.2943, total time 7077.307
Rep 0, Training with 20 data, Training at Epoch 87, train acc 0.55, train cost 1.318, test acc 0.63, test cost 1.3084, avg epoch time 82.2359, total time 7154.521
Rep 0, Training with 20 data, Training at Epoch 88, train acc 0.65, train cost 1.3216, test acc 0.7, test cost 1.3056, avg epoch time 82.18, total time 7231.8425
Rep 0, Training with 20 data, Training at Epoch 89, train acc 0.6, train cost 1.3145, test acc 0.69, test cost 1.3061, avg epoch time 82.1244, total time 7309.0688
Rep 0, Training with 20 data, Training at Epoch 90, train acc 0.6, train cost 1.3128, test acc 0.59, test cost 1.3072, avg epoch time 82.0775, total time 7386.9783
Rep 0, Training with 20 data, Training at Epoch 91, train acc 0.75, train cost 1.3101, test acc 0.59, test cost 1.309, avg epoch time 82.0262, total time 7464.3815
Rep 0, Training with 20 data, Training at Epoch 92, train acc 0.65, train cost 1.3065, test acc 0.61, test cost 1.3106, avg epoch time 81.9753, total time 7541.7246
Rep 0, Training with 20 data, Training at Epoch 93, train acc 0.6, train cost 1.304, test acc 0.62, test cost 1.3163, avg epoch time 81.9302, total time 7619.5087
Rep 0, Training with 20 data, Training at Epoch 94, train acc 0.65, train cost 1.3017, test acc 0.66, test cost 1.3143, avg epoch time 81.8891, total time 7697.5734
Rep 0, Training with 20 data, Training at Epoch 95, train acc 0.6, train cost 1.2995, test acc 0.65, test cost 1.31, avg epoch time 81.8341, total time 7774.2362
Rep 0, Training with 20 data, Training at Epoch 96, train acc 0.65, train cost 1.2954, test acc 0.64, test cost 1.3124, avg epoch time 81.7845, total time 7851.3139
Rep 0, Training with 20 data, Training at Epoch 97, train acc 0.75, train cost 1.3041, test acc 0.67, test cost 1.3101, avg epoch time 81.739, total time 7928.6819
Rep 0, Training with 20 data, Training at Epoch 98, train acc 0.7, train cost 1.3012, test acc 0.68, test cost 1.3081, avg epoch time 81.6975, total time 8006.3513
Rep 0, Training with 20 data, Training at Epoch 99, train acc 0.75, train cost 1.299, test acc 0.68, test cost 1.3053, avg epoch time 81.6538, total time 8083.7311
Rep 0, Training with 20 data, Training at Epoch 100, train acc 0.7, train cost 1.2958, test acc 0.68, test cost 1.3019, avg epoch time 81.6142, total time 8161.4212
Training with 20 data, testing with 100 data, for 100 epochs...
Rep 1, Training with 20 data, Training at Epoch 1, train acc 0.25, train cost 1.3767, test acc 0.36, test cost 1.3676, avg epoch time 520.6786, total time 520.6786
Rep 1, Training with 20 data, Training at Epoch 2, train acc 0.3, train cost 1.3804, test acc 0.36, test cost 1.3686, avg epoch time 299.359, total time 598.7179
Rep 1, Training with 20 data, Training at Epoch 3, train acc 0.25, train cost 1.3798, test acc 0.3, test cost 1.3803, avg epoch time 225.3443, total time 676.0328
Rep 1, Training with 20 data, Training at Epoch 4, train acc 0.35, train cost 1.3828, test acc 0.29, test cost 1.3986, avg epoch time 188.5247, total time 754.0988
Rep 1, Training with 20 data, Training at Epoch 5, train acc 0.4, train cost 1.3858, test acc 0.26, test cost 1.3973, avg epoch time 166.292, total time 831.4598
Rep 1, Training with 20 data, Training at Epoch 6, train acc 0.3, train cost 1.3551, test acc 0.3, test cost 1.3551, avg epoch time 151.3712, total time 908.2272
Rep 1, Training with 20 data, Training at Epoch 7, train acc 0.25, train cost 1.3597, test acc 0.32, test cost 1.3589, avg epoch time 140.7109, total time 984.9762
Rep 1, Training with 20 data, Training at Epoch 8, train acc 0.35, train cost 1.3596, test acc 0.36, test cost 1.3573, avg epoch time 132.6843, total time 1061.4747
Rep 1, Training with 20 data, Training at Epoch 9, train acc 0.25, train cost 1.3552, test acc 0.42, test cost 1.3465, avg epoch time 126.4413, total time 1137.9713
Rep 1, Training with 20 data, Training at Epoch 10, train acc 0.2, train cost 1.3922, test acc 0.17, test cost 1.3958, avg epoch time 121.517, total time 1215.1698
Rep 1, Training with 20 data, Training at Epoch 11, train acc 0.2, train cost 1.3968, test acc 0.26, test cost 1.3866, avg epoch time 117.522, total time 1292.7418
Rep 1, Training with 20 data, Training at Epoch 12, train acc 0.55, train cost 1.3678, test acc 0.26, test cost 1.4005, avg epoch time 114.1546, total time 1369.8558
Rep 1, Training with 20 data, Training at Epoch 13, train acc 0.45, train cost 1.376, test acc 0.28, test cost 1.3958, avg epoch time 111.3312, total time 1447.3056
Rep 1, Training with 20 data, Training at Epoch 14, train acc 0.35, train cost 1.3704, test acc 0.21, test cost 1.3965, avg epoch time 108.8759, total time 1524.2624
Rep 1, Training with 20 data, Training at Epoch 15, train acc 0.45, train cost 1.3581, test acc 0.27, test cost 1.3843, avg epoch time 106.8025, total time 1602.0381
Rep 1, Training with 20 data, Training at Epoch 16, train acc 0.4, train cost 1.368, test acc 0.28, test cost 1.3812, avg epoch time 104.9209, total time 1678.7336
Rep 1, Training with 20 data, Training at Epoch 17, train acc 0.4, train cost 1.3692, test acc 0.25, test cost 1.3893, avg epoch time 103.3059, total time 1756.2008
Rep 1, Training with 20 data, Training at Epoch 18, train acc 0.35, train cost 1.3734, test acc 0.27, test cost 1.3889, avg epoch time 101.9217, total time 1834.5902
Rep 1, Training with 20 data, Training at Epoch 19, train acc 0.4, train cost 1.3685, test acc 0.26, test cost 1.3892, avg epoch time 100.5948, total time 1911.3005
Rep 1, Training with 20 data, Training at Epoch 20, train acc 0.4, train cost 1.3628, test acc 0.24, test cost 1.3833, avg epoch time 99.4423, total time 1988.8466
Rep 1, Training with 20 data, Training at Epoch 21, train acc 0.35, train cost 1.3647, test acc 0.26, test cost 1.3884, avg epoch time 98.397, total time 2066.3368
Rep 1, Training with 20 data, Training at Epoch 22, train acc 0.4, train cost 1.3562, test acc 0.22, test cost 1.3912, avg epoch time 97.3959, total time 2142.7093
Rep 1, Training with 20 data, Training at Epoch 23, train acc 0.45, train cost 1.3617, test acc 0.25, test cost 1.3882, avg epoch time 96.5044, total time 2219.6011
Rep 1, Training with 20 data, Training at Epoch 24, train acc 0.4, train cost 1.3669, test acc 0.28, test cost 1.3819, avg epoch time 95.6797, total time 2296.3125
Rep 1, Training with 20 data, Training at Epoch 25, train acc 0.55, train cost 1.3456, test acc 0.44, test cost 1.3639, avg epoch time 94.9718, total time 2374.296
Rep 1, Training with 20 data, Training at Epoch 26, train acc 0.65, train cost 1.3437, test acc 0.49, test cost 1.3572, avg epoch time 94.3037, total time 2451.8966
Rep 1, Training with 20 data, Training at Epoch 27, train acc 0.5, train cost 1.3339, test acc 0.42, test cost 1.35, avg epoch time 93.6706, total time 2529.105
Rep 1, Training with 20 data, Training at Epoch 28, train acc 0.45, train cost 1.3296, test acc 0.41, test cost 1.3492, avg epoch time 93.0827, total time 2606.3142
Rep 1, Training with 20 data, Training at Epoch 29, train acc 0.55, train cost 1.3327, test acc 0.41, test cost 1.3544, avg epoch time 92.5274, total time 2683.295
Rep 1, Training with 20 data, Training at Epoch 30, train acc 0.5, train cost 1.3363, test acc 0.43, test cost 1.3491, avg epoch time 92.0331, total time 2760.9922
Rep 1, Training with 20 data, Training at Epoch 31, train acc 0.6, train cost 1.329, test acc 0.47, test cost 1.3481, avg epoch time 91.5393, total time 2837.718
Rep 1, Training with 20 data, Training at Epoch 32, train acc 0.55, train cost 1.3394, test acc 0.44, test cost 1.3498, avg epoch time 91.0817, total time 2914.6136
Rep 1, Training with 20 data, Training at Epoch 33, train acc 0.65, train cost 1.3447, test acc 0.31, test cost 1.3654, avg epoch time 90.6623, total time 2991.8561
Rep 1, Training with 20 data, Training at Epoch 34, train acc 0.45, train cost 1.3333, test acc 0.33, test cost 1.3597, avg epoch time 90.2337, total time 3067.9443
Rep 1, Training with 20 data, Training at Epoch 35, train acc 0.4, train cost 1.3387, test acc 0.3, test cost 1.355, avg epoch time 89.8656, total time 3145.2968
Rep 1, Training with 20 data, Training at Epoch 36, train acc 0.5, train cost 1.3395, test acc 0.34, test cost 1.3611, avg epoch time 89.4803, total time 3221.2908
Rep 1, Training with 20 data, Training at Epoch 37, train acc 0.55, train cost 1.335, test acc 0.35, test cost 1.3542, avg epoch time 89.1392, total time 3298.149
Rep 1, Training with 20 data, Training at Epoch 38, train acc 0.6, train cost 1.3339, test acc 0.4, test cost 1.3591, avg epoch time 88.8444, total time 3376.0866
Rep 1, Training with 20 data, Training at Epoch 39, train acc 0.5, train cost 1.3383, test acc 0.36, test cost 1.3617, avg epoch time 88.5343, total time 3452.8379
Rep 1, Training with 20 data, Training at Epoch 40, train acc 0.6, train cost 1.3433, test acc 0.41, test cost 1.3507, avg epoch time 88.2456, total time 3529.8247
Rep 1, Training with 20 data, Training at Epoch 41, train acc 0.5, train cost 1.3396, test acc 0.44, test cost 1.3509, avg epoch time 87.9789, total time 3607.1338
Rep 1, Training with 20 data, Training at Epoch 42, train acc 0.55, train cost 1.3365, test acc 0.57, test cost 1.3393, avg epoch time 87.735, total time 3684.8697
Rep 1, Training with 20 data, Training at Epoch 43, train acc 0.65, train cost 1.333, test acc 0.5, test cost 1.3301, avg epoch time 87.4792, total time 3761.6042
Rep 1, Training with 20 data, Training at Epoch 44, train acc 0.55, train cost 1.3357, test acc 0.56, test cost 1.3284, avg epoch time 87.2357, total time 3838.3701
Rep 1, Training with 20 data, Training at Epoch 45, train acc 0.5, train cost 1.3387, test acc 0.58, test cost 1.3261, avg epoch time 87.0347, total time 3916.5625
Rep 1, Training with 20 data, Training at Epoch 46, train acc 0.6, train cost 1.3299, test acc 0.57, test cost 1.3293, avg epoch time 86.8304, total time 3994.2006
Rep 1, Training with 20 data, Training at Epoch 47, train acc 0.65, train cost 1.3345, test acc 0.63, test cost 1.3219, avg epoch time 86.6343, total time 4071.8128
Rep 1, Training with 20 data, Training at Epoch 48, train acc 0.65, train cost 1.3344, test acc 0.56, test cost 1.3264, avg epoch time 86.4528, total time 4149.732
Rep 1, Training with 20 data, Training at Epoch 49, train acc 0.55, train cost 1.3364, test acc 0.57, test cost 1.3301, avg epoch time 86.2532, total time 4226.4069
Rep 1, Training with 20 data, Training at Epoch 50, train acc 0.65, train cost 1.3312, test acc 0.56, test cost 1.3292, avg epoch time 86.065, total time 4303.2517
Rep 1, Training with 20 data, Training at Epoch 51, train acc 0.65, train cost 1.3317, test acc 0.6, test cost 1.3216, avg epoch time 85.8741, total time 4379.5799
Rep 1, Training with 20 data, Training at Epoch 52, train acc 0.65, train cost 1.3362, test acc 0.62, test cost 1.3264, avg epoch time 85.7083, total time 4456.833
Rep 1, Training with 20 data, Training at Epoch 53, train acc 0.6, train cost 1.3355, test acc 0.59, test cost 1.3283, avg epoch time 85.543, total time 4533.777
Rep 1, Training with 20 data, Training at Epoch 54, train acc 0.65, train cost 1.3252, test acc 0.6, test cost 1.3242, avg epoch time 85.3788, total time 4610.4546
Rep 1, Training with 20 data, Training at Epoch 55, train acc 0.55, train cost 1.323, test acc 0.61, test cost 1.3273, avg epoch time 85.2311, total time 4687.7092
Rep 1, Training with 20 data, Training at Epoch 56, train acc 0.45, train cost 1.3258, test acc 0.59, test cost 1.3254, avg epoch time 85.0906, total time 4765.073
Rep 1, Training with 20 data, Training at Epoch 57, train acc 0.55, train cost 1.3327, test acc 0.58, test cost 1.3302, avg epoch time 84.9401, total time 4841.5863
Rep 1, Training with 20 data, Training at Epoch 58, train acc 0.6, train cost 1.3263, test acc 0.59, test cost 1.3269, avg epoch time 84.8024, total time 4918.5374
Rep 1, Training with 20 data, Training at Epoch 59, train acc 0.6, train cost 1.325, test acc 0.67, test cost 1.3272, avg epoch time 84.666, total time 4995.2944
Rep 1, Training with 20 data, Training at Epoch 60, train acc 0.65, train cost 1.333, test acc 0.65, test cost 1.324, avg epoch time 84.5428, total time 5072.5691
Rep 1, Training with 20 data, Training at Epoch 61, train acc 0.6, train cost 1.3203, test acc 0.69, test cost 1.3224, avg epoch time 84.4214, total time 5149.7064
Rep 1, Training with 20 data, Training at Epoch 62, train acc 0.65, train cost 1.3287, test acc 0.69, test cost 1.3245, avg epoch time 84.3036, total time 5226.8226
Rep 1, Training with 20 data, Training at Epoch 63, train acc 0.7, train cost 1.3209, test acc 0.59, test cost 1.3308, avg epoch time 84.1964, total time 5304.3705
Rep 1, Training with 20 data, Training at Epoch 64, train acc 0.7, train cost 1.3225, test acc 0.64, test cost 1.3244, avg epoch time 84.1042, total time 5382.6692
Rep 1, Training with 20 data, Training at Epoch 65, train acc 0.5, train cost 1.3172, test acc 0.75, test cost 1.3201, avg epoch time 83.9984, total time 5459.895
Rep 1, Training with 20 data, Training at Epoch 66, train acc 0.7, train cost 1.3265, test acc 0.67, test cost 1.3226, avg epoch time 83.8983, total time 5537.2879
Rep 1, Training with 20 data, Training at Epoch 67, train acc 0.75, train cost 1.31, test acc 0.64, test cost 1.3219, avg epoch time 83.805, total time 5614.933
Rep 1, Training with 20 data, Training at Epoch 68, train acc 0.8, train cost 1.3148, test acc 0.65, test cost 1.3233, avg epoch time 83.7088, total time 5692.1998
Rep 1, Training with 20 data, Training at Epoch 69, train acc 0.75, train cost 1.3194, test acc 0.69, test cost 1.3207, avg epoch time 83.6219, total time 5769.9142
Rep 1, Training with 20 data, Training at Epoch 70, train acc 0.75, train cost 1.3104, test acc 0.68, test cost 1.3208, avg epoch time 83.528, total time 5846.9589
Rep 1, Training with 20 data, Training at Epoch 71, train acc 0.75, train cost 1.317, test acc 0.66, test cost 1.3195, avg epoch time 83.4356, total time 5923.9246
Rep 1, Training with 20 data, Training at Epoch 72, train acc 0.8, train cost 1.3101, test acc 0.66, test cost 1.3159, avg epoch time 83.3488, total time 6001.1155
Rep 1, Training with 20 data, Training at Epoch 73, train acc 0.6, train cost 1.3109, test acc 0.65, test cost 1.3164, avg epoch time 83.2713, total time 6078.802
Rep 1, Training with 20 data, Training at Epoch 74, train acc 0.75, train cost 1.315, test acc 0.65, test cost 1.3159, avg epoch time 83.1903, total time 6156.0846
Rep 1, Training with 20 data, Training at Epoch 75, train acc 0.75, train cost 1.3101, test acc 0.7, test cost 1.3191, avg epoch time 83.1169, total time 6233.7669
Rep 1, Training with 20 data, Training at Epoch 76, train acc 0.65, train cost 1.3116, test acc 0.67, test cost 1.3154, avg epoch time 83.0304, total time 6310.3118
Rep 1, Training with 20 data, Training at Epoch 77, train acc 0.7, train cost 1.3101, test acc 0.73, test cost 1.3119, avg epoch time 82.9528, total time 6387.3693
Rep 1, Training with 20 data, Training at Epoch 78, train acc 0.75, train cost 1.318, test acc 0.7, test cost 1.3124, avg epoch time 82.8771, total time 6464.4167
Rep 1, Training with 20 data, Training at Epoch 79, train acc 0.85, train cost 1.3061, test acc 0.75, test cost 1.3156, avg epoch time 82.8076, total time 6541.802
Rep 1, Training with 20 data, Training at Epoch 80, train acc 0.65, train cost 1.3108, test acc 0.71, test cost 1.3158, avg epoch time 82.7391, total time 6619.1264
Rep 1, Training with 20 data, Training at Epoch 81, train acc 0.75, train cost 1.3067, test acc 0.74, test cost 1.3146, avg epoch time 82.6703, total time 6696.2971
Rep 1, Training with 20 data, Training at Epoch 82, train acc 0.85, train cost 1.3203, test acc 0.64, test cost 1.3156, avg epoch time 82.5949, total time 6772.7856
Rep 1, Training with 20 data, Training at Epoch 83, train acc 0.7, train cost 1.3243, test acc 0.68, test cost 1.3109, avg epoch time 82.5191, total time 6849.0855
Rep 1, Training with 20 data, Training at Epoch 84, train acc 0.85, train cost 1.3163, test acc 0.73, test cost 1.3158, avg epoch time 82.4529, total time 6926.0432
Rep 1, Training with 20 data, Training at Epoch 85, train acc 0.65, train cost 1.3114, test acc 0.69, test cost 1.3096, avg epoch time 82.3864, total time 7002.8449
Rep 1, Training with 20 data, Training at Epoch 86, train acc 0.75, train cost 1.3141, test acc 0.65, test cost 1.3168, avg epoch time 82.325, total time 7079.953
Rep 1, Training with 20 data, Training at Epoch 87, train acc 0.65, train cost 1.3055, test acc 0.65, test cost 1.3208, avg epoch time 82.2686, total time 7157.3693
Rep 1, Training with 20 data, Training at Epoch 88, train acc 0.6, train cost 1.3049, test acc 0.64, test cost 1.3159, avg epoch time 82.2063, total time 7234.1541
Rep 1, Training with 20 data, Training at Epoch 89, train acc 0.65, train cost 1.3041, test acc 0.64, test cost 1.3136, avg epoch time 82.1509, total time 7311.4303
Rep 1, Training with 20 data, Training at Epoch 90, train acc 0.7, train cost 1.3076, test acc 0.66, test cost 1.3134, avg epoch time 82.0971, total time 7388.7367
Rep 1, Training with 20 data, Training at Epoch 91, train acc 0.7, train cost 1.3037, test acc 0.64, test cost 1.3133, avg epoch time 82.0544, total time 7466.9526
Rep 1, Training with 20 data, Training at Epoch 92, train acc 0.8, train cost 1.3097, test acc 0.72, test cost 1.3136, avg epoch time 81.9985, total time 7543.859
Rep 1, Training with 20 data, Training at Epoch 93, train acc 0.65, train cost 1.3067, test acc 0.7, test cost 1.3156, avg epoch time 81.9477, total time 7621.1394
Rep 1, Training with 20 data, Training at Epoch 94, train acc 0.65, train cost 1.316, test acc 0.67, test cost 1.3132, avg epoch time 81.8997, total time 7698.57
Rep 1, Training with 20 data, Training at Epoch 95, train acc 0.65, train cost 1.32, test acc 0.68, test cost 1.3108, avg epoch time 81.8468, total time 7775.4433
Rep 1, Training with 20 data, Training at Epoch 96, train acc 0.65, train cost 1.3086, test acc 0.62, test cost 1.3174, avg epoch time 81.8019, total time 7852.9789
Rep 1, Training with 20 data, Training at Epoch 97, train acc 0.6, train cost 1.3079, test acc 0.63, test cost 1.3193, avg epoch time 81.7542, total time 7930.16
Rep 1, Training with 20 data, Training at Epoch 98, train acc 0.55, train cost 1.3072, test acc 0.65, test cost 1.3202, avg epoch time 81.7065, total time 8007.2364
Rep 1, Training with 20 data, Training at Epoch 99, train acc 0.6, train cost 1.305, test acc 0.67, test cost 1.3127, avg epoch time 81.6654, total time 8084.878
Rep 1, Training with 20 data, Training at Epoch 100, train acc 0.6, train cost 1.3124, test acc 0.63, test cost 1.3188, avg epoch time 81.6168, total time 8161.6766
Training with 20 data, testing with 100 data, for 100 epochs...
Rep 2, Training with 20 data, Training at Epoch 1, train acc 0.4, train cost 1.3568, test acc 0.22, test cost 1.3689, avg epoch time 521.1192, total time 521.1192
Rep 2, Training with 20 data, Training at Epoch 2, train acc 0.35, train cost 1.3574, test acc 0.28, test cost 1.3573, avg epoch time 298.9028, total time 597.8056
Rep 2, Training with 20 data, Training at Epoch 3, train acc 0.3, train cost 1.3884, test acc 0.21, test cost 1.3823, avg epoch time 225.1053, total time 675.3159
Rep 2, Training with 20 data, Training at Epoch 4, train acc 0.25, train cost 1.3852, test acc 0.23, test cost 1.3788, avg epoch time 188.2397, total time 752.9588
Rep 2, Training with 20 data, Training at Epoch 5, train acc 0.15, train cost 1.4089, test acc 0.15, test cost 1.408, avg epoch time 166.0392, total time 830.1961
Rep 2, Training with 20 data, Training at Epoch 6, train acc 0.15, train cost 1.3862, test acc 0.11, test cost 1.4052, avg epoch time 151.2009, total time 907.2052
Rep 2, Training with 20 data, Training at Epoch 7, train acc 0.25, train cost 1.3871, test acc 0.22, test cost 1.3884, avg epoch time 140.6098, total time 984.2687
Rep 2, Training with 20 data, Training at Epoch 8, train acc 0.4, train cost 1.3788, test acc 0.26, test cost 1.3825, avg epoch time 132.745, total time 1061.9604
Rep 2, Training with 20 data, Training at Epoch 9, train acc 0.45, train cost 1.3448, test acc 0.43, test cost 1.3585, avg epoch time 126.5949, total time 1139.3544
Rep 2, Training with 20 data, Training at Epoch 10, train acc 0.35, train cost 1.3633, test acc 0.17, test cost 1.393, avg epoch time 121.7022, total time 1217.0224
Rep 2, Training with 20 data, Training at Epoch 11, train acc 0.35, train cost 1.3556, test acc 0.45, test cost 1.3453, avg epoch time 117.7081, total time 1294.7891
Rep 2, Training with 20 data, Training at Epoch 12, train acc 0.3, train cost 1.3561, test acc 0.49, test cost 1.3411, avg epoch time 114.3371, total time 1372.0447
Rep 2, Training with 20 data, Training at Epoch 13, train acc 0.5, train cost 1.3362, test acc 0.47, test cost 1.3401, avg epoch time 111.4945, total time 1449.4281
Rep 2, Training with 20 data, Training at Epoch 14, train acc 0.5, train cost 1.3341, test acc 0.45, test cost 1.3381, avg epoch time 109.0367, total time 1526.5133
Rep 2, Training with 20 data, Training at Epoch 15, train acc 0.5, train cost 1.3405, test acc 0.37, test cost 1.3517, avg epoch time 106.8669, total time 1603.0035
Rep 2, Training with 20 data, Training at Epoch 16, train acc 0.5, train cost 1.3589, test acc 0.32, test cost 1.3641, avg epoch time 105.0185, total time 1680.2955
Rep 2, Training with 20 data, Training at Epoch 17, train acc 0.55, train cost 1.3589, test acc 0.43, test cost 1.3621, avg epoch time 103.4242, total time 1758.2108
Rep 2, Training with 20 data, Training at Epoch 18, train acc 0.35, train cost 1.3812, test acc 0.3, test cost 1.3758, avg epoch time 101.9498, total time 1835.0964
Rep 2, Training with 20 data, Training at Epoch 19, train acc 0.35, train cost 1.3842, test acc 0.23, test cost 1.3791, avg epoch time 100.6251, total time 1911.8768
Rep 2, Training with 20 data, Training at Epoch 20, train acc 0.55, train cost 1.3694, test acc 0.48, test cost 1.3622, avg epoch time 99.4216, total time 1988.4312
Rep 2, Training with 20 data, Training at Epoch 21, train acc 0.5, train cost 1.3563, test acc 0.5, test cost 1.3589, avg epoch time 98.3674, total time 2065.7149
Rep 2, Training with 20 data, Training at Epoch 22, train acc 0.55, train cost 1.3618, test acc 0.44, test cost 1.3635, avg epoch time 97.4227, total time 2143.3004
Rep 2, Training with 20 data, Training at Epoch 23, train acc 0.75, train cost 1.3489, test acc 0.56, test cost 1.3539, avg epoch time 96.5446, total time 2220.5269
Rep 2, Training with 20 data, Training at Epoch 24, train acc 0.5, train cost 1.3539, test acc 0.56, test cost 1.3534, avg epoch time 95.7599, total time 2298.2368
Rep 2, Training with 20 data, Training at Epoch 25, train acc 0.6, train cost 1.341, test acc 0.59, test cost 1.3446, avg epoch time 95.0499, total time 2376.2478
Rep 2, Training with 20 data, Training at Epoch 26, train acc 0.65, train cost 1.3431, test acc 0.38, test cost 1.3545, avg epoch time 94.3323, total time 2452.6405
Rep 2, Training with 20 data, Training at Epoch 27, train acc 0.35, train cost 1.3504, test acc 0.26, test cost 1.3616, avg epoch time 93.7003, total time 2529.909
Rep 2, Training with 20 data, Training at Epoch 28, train acc 0.35, train cost 1.3536, test acc 0.23, test cost 1.3597, avg epoch time 93.0921, total time 2606.5779
Rep 2, Training with 20 data, Training at Epoch 29, train acc 0.45, train cost 1.3432, test acc 0.48, test cost 1.3486, avg epoch time 92.5593, total time 2684.221
Rep 2, Training with 20 data, Training at Epoch 30, train acc 0.5, train cost 1.3459, test acc 0.45, test cost 1.351, avg epoch time 92.0488, total time 2761.4644
Rep 2, Training with 20 data, Training at Epoch 31, train acc 0.35, train cost 1.3361, test acc 0.33, test cost 1.3564, avg epoch time 91.5773, total time 2838.8961
Rep 2, Training with 20 data, Training at Epoch 32, train acc 0.35, train cost 1.3484, test acc 0.27, test cost 1.3609, avg epoch time 91.13, total time 2916.1609
Rep 2, Training with 20 data, Training at Epoch 33, train acc 0.35, train cost 1.3383, test acc 0.25, test cost 1.3594, avg epoch time 90.7177, total time 2993.6832
Rep 2, Training with 20 data, Training at Epoch 34, train acc 0.3, train cost 1.3329, test acc 0.22, test cost 1.3644, avg epoch time 90.3348, total time 3071.3822
